Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 11:47:05,2019-04-17 11:47:05,0.006s,PASSED
"Statement - Total_First1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Search/total_list), ""innerText"")",Chrome 73.0.3683.75,,2019-04-17 11:47:05,2019-04-17 11:47:05,0.036s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:47:05,2019-04-17 11:47:05,0.119s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:47:05,2019-04-17 11:47:06,1.000s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:47:06,2019-04-17 11:47:06,0.092s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:47:06,2019-04-17 11:47:07,1.001s,PASSED
"Statement - For ([i = 1, i <= 1, (i++)])",Chrome 73.0.3683.75,,2019-04-17 11:47:07,2019-04-17 11:47:39,31.068s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:47:39,2019-04-17 11:47:39,0.002s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/012_Delete_User",Chrome 73.0.3683.75,删除用户,2019-04-17 11:47:41,2019-04-17 11:47:45,4.574s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:47:41,2019-04-17 11:47:41,0.002s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:47:41,2019-04-17 11:47:43,2.465s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:47:43,2019-04-17 11:47:43,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/013_cancel_delete",Chrome 73.0.3683.75,取消删除,2019-04-17 11:47:45,2019-04-17 11:48:24,39.135s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:47:45,2019-04-17 11:47:45,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:47:45,2019-04-17 11:47:49,3.532s,PASSED
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 11:47:49,2019-04-17 11:47:49,0.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:47:49,2019-04-17 11:47:49,0.196s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:47:49,2019-04-17 11:47:50,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:47:50,2019-04-17 11:47:50,0.148s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:47:50,2019-04-17 11:47:51,1.000s,PASSED
"Statement - For ([i = 1, i <= 1, (i++)])",Chrome 73.0.3683.75,,2019-04-17 11:47:51,2019-04-17 11:48:22,30.970s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:48:22,2019-04-17 11:48:22,0.003s,PASSED
